"Date","Depth","Site","Plot","Year","Value"
2017-03-14,45,"SD_Clay","Plot7",2017,0.305
2017-03-14,60,"SD_Clay","Plot7",2017,0.39
2017-03-14,75,"SD_Clay","Plot7",2017,0.303
2017-03-14,100,"SD_Clay","Plot7",2017,0.391
2017-03-14,105,"SD_Clay","Plot7",2017,0.363
2017-03-15,10,"SD_Clay","Plot7",2017,0.286
2017-03-15,15,"SD_Clay","Plot7",2017,0.271
2017-03-15,20,"SD_Clay","Plot7",2017,0.3
2017-03-15,40,"SD_Clay","Plot7",2017,0.3
2017-03-15,45,"SD_Clay","Plot7",2017,0.305
2017-03-15,60,"SD_Clay","Plot7",2017,0.388
2017-03-15,75,"SD_Clay","Plot7",2017,0.303
2017-03-15,100,"SD_Clay","Plot7",2017,0.391
2017-03-15,105,"SD_Clay","Plot7",2017,0.362
2017-03-16,10,"SD_Clay","Plot7",2017,0.286
2017-03-16,15,"SD_Clay","Plot7",2017,0.279
2017-03-16,20,"SD_Clay","Plot7",2017,0.3
2017-03-16,40,"SD_Clay","Plot7",2017,0.299
2017-03-16,45,"SD_Clay","Plot7",2017,0.305
2017-03-16,60,"SD_Clay","Plot7",2017,0.387
2017-03-16,75,"SD_Clay","Plot7",2017,0.303
2017-03-16,100,"SD_Clay","Plot7",2017,0.391
2017-03-16,105,"SD_Clay","Plot7",2017,0.362
2017-03-17,10,"SD_Clay","Plot7",2017,0.287
2017-03-17,15,"SD_Clay","Plot7",2017,0.287
2017-03-17,20,"SD_Clay","Plot7",2017,0.3
2017-03-17,40,"SD_Clay","Plot7",2017,0.299
2017-03-17,45,"SD_Clay","Plot7",2017,0.307
2017-03-17,60,"SD_Clay","Plot7",2017,0.387
2017-03-17,75,"SD_Clay","Plot7",2017,0.301
2017-03-17,100,"SD_Clay","Plot7",2017,0.39
2017-03-17,105,"SD_Clay","Plot7",2017,0.362
2017-03-18,10,"SD_Clay","Plot7",2017,0.288
2017-03-18,15,"SD_Clay","Plot7",2017,0.282
2017-03-18,20,"SD_Clay","Plot7",2017,0.301
2017-03-18,40,"SD_Clay","Plot7",2017,0.3
2017-03-18,45,"SD_Clay","Plot7",2017,0.307
2017-03-18,60,"SD_Clay","Plot7",2017,0.387
2017-03-18,75,"SD_Clay","Plot7",2017,0.301
2017-03-18,100,"SD_Clay","Plot7",2017,0.39
2017-03-18,105,"SD_Clay","Plot7",2017,0.363
2017-03-19,10,"SD_Clay","Plot7",2017,0.29
2017-03-19,15,"SD_Clay","Plot7",2017,0.281
2017-03-19,20,"SD_Clay","Plot7",2017,0.302
2017-03-19,40,"SD_Clay","Plot7",2017,0.302
2017-03-19,45,"SD_Clay","Plot7",2017,0.306
2017-03-19,60,"SD_Clay","Plot7",2017,0.388
2017-03-19,75,"SD_Clay","Plot7",2017,0.301
2017-03-19,100,"SD_Clay","Plot7",2017,0.39
2017-03-19,105,"SD_Clay","Plot7",2017,0.364
2017-03-20,10,"SD_Clay","Plot7",2017,0.291
2017-03-20,15,"SD_Clay","Plot7",2017,0.28
2017-03-20,20,"SD_Clay","Plot7",2017,0.303
2017-03-20,40,"SD_Clay","Plot7",2017,0.304
2017-03-20,45,"SD_Clay","Plot7",2017,0.306
2017-03-20,60,"SD_Clay","Plot7",2017,0.39
2017-03-20,75,"SD_Clay","Plot7",2017,0.301
2017-03-20,100,"SD_Clay","Plot7",2017,0.39
2017-03-20,105,"SD_Clay","Plot7",2017,0.365
2017-03-21,10,"SD_Clay","Plot7",2017,0.291
2017-03-21,15,"SD_Clay","Plot7",2017,0.279
2017-03-21,20,"SD_Clay","Plot7",2017,0.303
2017-03-21,40,"SD_Clay","Plot7",2017,0.304
2017-03-21,45,"SD_Clay","Plot7",2017,0.306
2017-03-21,60,"SD_Clay","Plot7",2017,0.392
2017-03-21,75,"SD_Clay","Plot7",2017,0.301
2017-03-21,100,"SD_Clay","Plot7",2017,0.391
2017-03-21,105,"SD_Clay","Plot7",2017,0.365
2017-03-22,10,"SD_Clay","Plot7",2017,0.29
2017-03-22,15,"SD_Clay","Plot7",2017,0.278
2017-03-22,20,"SD_Clay","Plot7",2017,0.303
2017-03-22,40,"SD_Clay","Plot7",2017,0.304
2017-03-22,45,"SD_Clay","Plot7",2017,0.306
2017-03-22,60,"SD_Clay","Plot7",2017,0.394
2017-03-22,75,"SD_Clay","Plot7",2017,0.301
2017-03-22,100,"SD_Clay","Plot7",2017,0.392
2017-03-22,105,"SD_Clay","Plot7",2017,0.365
2017-03-23,10,"SD_Clay","Plot7",2017,0.29
2017-03-23,15,"SD_Clay","Plot7",2017,0.28
2017-03-23,20,"SD_Clay","Plot7",2017,0.303
2017-03-23,40,"SD_Clay","Plot7",2017,0.304
2017-03-23,45,"SD_Clay","Plot7",2017,0.306
2017-03-23,60,"SD_Clay","Plot7",2017,0.395
2017-03-23,75,"SD_Clay","Plot7",2017,0.301
2017-03-23,100,"SD_Clay","Plot7",2017,0.393
2017-03-23,105,"SD_Clay","Plot7",2017,0.366
2017-03-24,10,"SD_Clay","Plot7",2017,0.297
2017-03-24,15,"SD_Clay","Plot7",2017,0.29
2017-03-24,20,"SD_Clay","Plot7",2017,0.308
2017-03-24,40,"SD_Clay","Plot7",2017,0.313
2017-03-24,45,"SD_Clay","Plot7",2017,0.308
2017-03-24,60,"SD_Clay","Plot7",2017,0.411
2017-03-24,75,"SD_Clay","Plot7",2017,0.3
2017-03-24,100,"SD_Clay","Plot7",2017,0.4
2017-03-24,105,"SD_Clay","Plot7",2017,0.37
2017-03-25,10,"SD_Clay","Plot7",2017,0.295
2017-03-25,15,"SD_Clay","Plot7",2017,0.285
2017-03-25,20,"SD_Clay","Plot7",2017,0.307
2017-03-25,40,"SD_Clay","Plot7",2017,0.313
2017-03-25,45,"SD_Clay","Plot7",2017,0.307
2017-03-25,60,"SD_Clay","Plot7",2017,0.417
2017-03-25,75,"SD_Clay","Plot7",2017,0.3
2017-03-25,100,"SD_Clay","Plot7",2017,0.409
2017-03-25,105,"SD_Clay","Plot7",2017,0.375
2017-03-26,10,"SD_Clay","Plot7",2017,0.294
2017-03-26,15,"SD_Clay","Plot7",2017,0.283
2017-03-26,20,"SD_Clay","Plot7",2017,0.307
2017-03-26,40,"SD_Clay","Plot7",2017,0.312
2017-03-26,45,"SD_Clay","Plot7",2017,0.307
2017-03-26,60,"SD_Clay","Plot7",2017,0.416
2017-03-26,75,"SD_Clay","Plot7",2017,0.3
2017-03-26,100,"SD_Clay","Plot7",2017,0.401
2017-03-26,105,"SD_Clay","Plot7",2017,0.375
2017-03-27,10,"SD_Clay","Plot7",2017,0.294
2017-03-27,15,"SD_Clay","Plot7",2017,0.283
2017-03-27,20,"SD_Clay","Plot7",2017,0.307
2017-03-27,40,"SD_Clay","Plot7",2017,0.311
2017-03-27,45,"SD_Clay","Plot7",2017,0.307
2017-03-27,60,"SD_Clay","Plot7",2017,0.414
2017-03-27,75,"SD_Clay","Plot7",2017,0.3
2017-03-27,100,"SD_Clay","Plot7",2017,0.398
2017-03-27,105,"SD_Clay","Plot7",2017,0.374
2017-03-28,10,"SD_Clay","Plot7",2017,0.294
2017-03-28,15,"SD_Clay","Plot7",2017,0.282
2017-03-28,20,"SD_Clay","Plot7",2017,0.307
2017-03-28,40,"SD_Clay","Plot7",2017,0.311
2017-03-28,45,"SD_Clay","Plot7",2017,0.306
2017-03-28,60,"SD_Clay","Plot7",2017,0.41
2017-03-28,75,"SD_Clay","Plot7",2017,0.3
2017-03-28,100,"SD_Clay","Plot7",2017,0.397
2017-03-28,105,"SD_Clay","Plot7",2017,0.373
2017-03-29,10,"SD_Clay","Plot7",2017,0.294
2017-03-29,15,"SD_Clay","Plot7",2017,0.283
2017-03-29,20,"SD_Clay","Plot7",2017,0.308
2017-03-29,40,"SD_Clay","Plot7",2017,0.311
2017-03-29,45,"SD_Clay","Plot7",2017,0.306
2017-03-29,60,"SD_Clay","Plot7",2017,0.407
2017-03-29,75,"SD_Clay","Plot7",2017,0.3
2017-03-29,100,"SD_Clay","Plot7",2017,0.398
2017-03-29,105,"SD_Clay","Plot7",2017,0.373
2017-03-30,10,"SD_Clay","Plot7",2017,0.296
2017-03-30,15,"SD_Clay","Plot7",2017,0.288
2017-03-30,20,"SD_Clay","Plot7",2017,0.309
2017-03-30,40,"SD_Clay","Plot7",2017,0.316
2017-03-30,45,"SD_Clay","Plot7",2017,0.308
2017-03-30,60,"SD_Clay","Plot7",2017,0.419
2017-03-30,75,"SD_Clay","Plot7",2017,0.3
2017-03-30,100,"SD_Clay","Plot7",2017,0.4
2017-03-30,105,"SD_Clay","Plot7",2017,0.377
2017-03-31,10,"SD_Clay","Plot7",2017,0.295
2017-03-31,15,"SD_Clay","Plot7",2017,0.285
2017-03-31,20,"SD_Clay","Plot7",2017,0.309
2017-03-31,40,"SD_Clay","Plot7",2017,0.315
2017-03-31,45,"SD_Clay","Plot7",2017,0.307
2017-03-31,60,"SD_Clay","Plot7",2017,0.421
2017-03-31,75,"SD_Clay","Plot7",2017,0.3
2017-03-31,100,"SD_Clay","Plot7",2017,0.401
2017-03-31,105,"SD_Clay","Plot7",2017,0.379
2017-04-01,10,"SD_Clay","Plot7",2017,0.295
2017-04-01,15,"SD_Clay","Plot7",2017,0.284
2017-04-01,20,"SD_Clay","Plot7",2017,0.309
2017-04-01,40,"SD_Clay","Plot7",2017,0.314
2017-04-01,45,"SD_Clay","Plot7",2017,0.307
2017-04-01,60,"SD_Clay","Plot7",2017,0.42
2017-04-01,75,"SD_Clay","Plot7",2017,0.3
2017-04-01,100,"SD_Clay","Plot7",2017,0.401
2017-04-01,105,"SD_Clay","Plot7",2017,0.379
2017-04-02,10,"SD_Clay","Plot7",2017,0.295
2017-04-02,15,"SD_Clay","Plot7",2017,0.283
2017-04-02,20,"SD_Clay","Plot7",2017,0.309
2017-04-02,40,"SD_Clay","Plot7",2017,0.314
2017-04-02,45,"SD_Clay","Plot7",2017,0.307
2017-04-02,60,"SD_Clay","Plot7",2017,0.419
2017-04-02,75,"SD_Clay","Plot7",2017,0.3
2017-04-02,100,"SD_Clay","Plot7",2017,0.402
2017-04-02,105,"SD_Clay","Plot7",2017,0.379
2017-04-03,10,"SD_Clay","Plot7",2017,0.295
2017-04-03,15,"SD_Clay","Plot7",2017,0.283
2017-04-03,20,"SD_Clay","Plot7",2017,0.309
2017-04-03,40,"SD_Clay","Plot7",2017,0.314
2017-04-03,45,"SD_Clay","Plot7",2017,0.307
2017-04-03,60,"SD_Clay","Plot7",2017,0.418
2017-04-03,75,"SD_Clay","Plot7",2017,0.3
2017-04-03,100,"SD_Clay","Plot7",2017,0.402
2017-04-03,105,"SD_Clay","Plot7",2017,0.379
2017-04-04,10,"SD_Clay","Plot7",2017,0.298
2017-04-04,15,"SD_Clay","Plot7",2017,0.29
2017-04-04,20,"SD_Clay","Plot7",2017,0.311
2017-04-04,40,"SD_Clay","Plot7",2017,0.319
2017-04-04,45,"SD_Clay","Plot7",2017,0.308
2017-04-04,60,"SD_Clay","Plot7",2017,0.423
2017-04-04,75,"SD_Clay","Plot7",2017,0.3
2017-04-04,100,"SD_Clay","Plot7",2017,0.409
2017-04-04,105,"SD_Clay","Plot7",2017,0.384
2017-04-05,10,"SD_Clay","Plot7",2017,0.297
2017-04-05,15,"SD_Clay","Plot7",2017,0.287
2017-04-05,20,"SD_Clay","Plot7",2017,0.311
2017-04-05,40,"SD_Clay","Plot7",2017,0.318
2017-04-05,45,"SD_Clay","Plot7",2017,0.307
2017-04-05,60,"SD_Clay","Plot7",2017,0.426
2017-04-05,75,"SD_Clay","Plot7",2017,0.3
2017-04-05,100,"SD_Clay","Plot7",2017,0.416
2017-04-05,105,"SD_Clay","Plot7",2017,0.389
2017-04-06,10,"SD_Clay","Plot7",2017,0.296
2017-04-06,15,"SD_Clay","Plot7",2017,0.285
2017-04-06,20,"SD_Clay","Plot7",2017,0.31
2017-04-06,40,"SD_Clay","Plot7",2017,0.316
2017-04-06,45,"SD_Clay","Plot7",2017,0.307
2017-04-06,60,"SD_Clay","Plot7",2017,0.425
2017-04-06,75,"SD_Clay","Plot7",2017,0.3
2017-04-06,100,"SD_Clay","Plot7",2017,0.407
2017-04-06,105,"SD_Clay","Plot7",2017,0.388
2017-04-07,10,"SD_Clay","Plot7",2017,0.295
2017-04-07,15,"SD_Clay","Plot7",2017,0.283
2017-04-07,20,"SD_Clay","Plot7",2017,0.309
2017-04-07,40,"SD_Clay","Plot7",2017,0.315
2017-04-07,45,"SD_Clay","Plot7",2017,0.307
2017-04-07,60,"SD_Clay","Plot7",2017,0.424
2017-04-07,75,"SD_Clay","Plot7",2017,0.3
2017-04-07,100,"SD_Clay","Plot7",2017,0.407
2017-04-07,105,"SD_Clay","Plot7",2017,0.388
2017-04-08,10,"SD_Clay","Plot7",2017,0.295
2017-04-08,15,"SD_Clay","Plot7",2017,0.283
2017-04-08,20,"SD_Clay","Plot7",2017,0.31
2017-04-08,40,"SD_Clay","Plot7",2017,0.314
2017-04-08,45,"SD_Clay","Plot7",2017,0.307
2017-04-08,60,"SD_Clay","Plot7",2017,0.42
2017-04-08,75,"SD_Clay","Plot7",2017,0.3
2017-04-08,100,"SD_Clay","Plot7",2017,0.407
2017-04-08,105,"SD_Clay","Plot7",2017,0.388
2017-04-09,10,"SD_Clay","Plot7",2017,0.296
2017-04-09,15,"SD_Clay","Plot7",2017,0.283
2017-04-09,20,"SD_Clay","Plot7",2017,0.31
2017-04-09,40,"SD_Clay","Plot7",2017,0.315
2017-04-09,45,"SD_Clay","Plot7",2017,0.307
2017-04-09,60,"SD_Clay","Plot7",2017,0.417
2017-04-09,75,"SD_Clay","Plot7",2017,0.3
2017-04-09,100,"SD_Clay","Plot7",2017,0.407
2017-04-09,105,"SD_Clay","Plot7",2017,0.386
2017-04-10,10,"SD_Clay","Plot7",2017,0.295
2017-04-10,15,"SD_Clay","Plot7",2017,0.282
2017-04-10,20,"SD_Clay","Plot7",2017,0.31
2017-04-10,40,"SD_Clay","Plot7",2017,0.314
2017-04-10,45,"SD_Clay","Plot7",2017,0.307
2017-04-10,60,"SD_Clay","Plot7",2017,0.417
2017-04-10,75,"SD_Clay","Plot7",2017,0.3
2017-04-10,100,"SD_Clay","Plot7",2017,0.407
2017-04-10,105,"SD_Clay","Plot7",2017,0.384
2017-04-11,10,"SD_Clay","Plot7",2017,0.293
2017-04-11,15,"SD_Clay","Plot7",2017,0.28
2017-04-11,20,"SD_Clay","Plot7",2017,0.308
2017-04-11,40,"SD_Clay","Plot7",2017,0.313
2017-04-11,45,"SD_Clay","Plot7",2017,0.306
2017-04-11,60,"SD_Clay","Plot7",2017,0.416
2017-04-11,75,"SD_Clay","Plot7",2017,0.3
2017-04-11,100,"SD_Clay","Plot7",2017,0.408
2017-04-11,105,"SD_Clay","Plot7",2017,0.384
2017-04-12,10,"SD_Clay","Plot7",2017,0.294
2017-04-12,15,"SD_Clay","Plot7",2017,0.28
2017-04-12,20,"SD_Clay","Plot7",2017,0.308
2017-04-12,40,"SD_Clay","Plot7",2017,0.312
2017-04-12,45,"SD_Clay","Plot7",2017,0.306
2017-04-12,60,"SD_Clay","Plot7",2017,0.414
2017-04-12,75,"SD_Clay","Plot7",2017,0.3
2017-04-12,100,"SD_Clay","Plot7",2017,0.409
2017-04-12,105,"SD_Clay","Plot7",2017,0.384
2017-04-13,10,"SD_Clay","Plot7",2017,0.294
2017-04-13,15,"SD_Clay","Plot7",2017,0.28
2017-04-13,20,"SD_Clay","Plot7",2017,0.308
2017-04-13,40,"SD_Clay","Plot7",2017,0.311
2017-04-13,45,"SD_Clay","Plot7",2017,0.306
2017-04-13,60,"SD_Clay","Plot7",2017,0.414
2017-04-13,75,"SD_Clay","Plot7",2017,0.3
2017-04-13,100,"SD_Clay","Plot7",2017,0.409
2017-04-13,105,"SD_Clay","Plot7",2017,0.384
2017-04-14,10,"SD_Clay","Plot7",2017,0.295
2017-04-14,15,"SD_Clay","Plot7",2017,0.281
2017-04-14,20,"SD_Clay","Plot7",2017,0.309
2017-04-14,40,"SD_Clay","Plot7",2017,0.312
2017-04-14,45,"SD_Clay","Plot7",2017,0.306
2017-04-14,60,"SD_Clay","Plot7",2017,0.414
2017-04-14,75,"SD_Clay","Plot7",2017,0.3
2017-04-14,100,"SD_Clay","Plot7",2017,0.409
2017-04-14,105,"SD_Clay","Plot7",2017,0.384
2017-04-15,10,"SD_Clay","Plot7",2017,0.302
2017-04-15,15,"SD_Clay","Plot7",2017,0.291
2017-04-15,20,"SD_Clay","Plot7",2017,0.32
2017-04-15,40,"SD_Clay","Plot7",2017,0.349
2017-04-15,45,"SD_Clay","Plot7",2017,0.309
2017-04-15,60,"SD_Clay","Plot7",2017,0.448
2017-04-15,75,"SD_Clay","Plot7",2017,0.363
2017-04-15,100,"SD_Clay","Plot7",2017,0.425
2017-04-15,105,"SD_Clay","Plot7",2017,0.414
2017-04-16,10,"SD_Clay","Plot7",2017,0.3
2017-04-16,15,"SD_Clay","Plot7",2017,0.289
2017-04-16,20,"SD_Clay","Plot7",2017,0.315
2017-04-16,40,"SD_Clay","Plot7",2017,0.323
2017-04-16,45,"SD_Clay","Plot7",2017,0.307
2017-04-16,60,"SD_Clay","Plot7",2017,0.448
2017-04-16,75,"SD_Clay","Plot7",2017,0.303
2017-04-16,100,"SD_Clay","Plot7",2017,0.43
2017-04-16,105,"SD_Clay","Plot7",2017,0.428
2017-04-17,10,"SD_Clay","Plot7",2017,0.299
2017-04-17,15,"SD_Clay","Plot7",2017,0.287
2017-04-17,20,"SD_Clay","Plot7",2017,0.313
2017-04-17,40,"SD_Clay","Plot7",2017,0.32
2017-04-17,45,"SD_Clay","Plot7",2017,0.307
2017-04-17,60,"SD_Clay","Plot7",2017,0.435
2017-04-17,75,"SD_Clay","Plot7",2017,0.3
2017-04-17,100,"SD_Clay","Plot7",2017,0.421
2017-04-17,105,"SD_Clay","Plot7",2017,0.423
2017-04-18,10,"SD_Clay","Plot7",2017,0.302
2017-04-18,15,"SD_Clay","Plot7",2017,0.294
2017-04-18,20,"SD_Clay","Plot7",2017,0.316
2017-04-18,40,"SD_Clay","Plot7",2017,0.325
2017-04-18,45,"SD_Clay","Plot7",2017,0.308
2017-04-18,60,"SD_Clay","Plot7",2017,0.438
2017-04-18,75,"SD_Clay","Plot7",2017,0.301
2017-04-18,100,"SD_Clay","Plot7",2017,0.424
2017-04-18,105,"SD_Clay","Plot7",2017,0.42
2017-04-19,10,"SD_Clay","Plot7",2017,0.306
2017-04-19,15,"SD_Clay","Plot7",2017,0.308
2017-04-19,20,"SD_Clay","Plot7",2017,0.323
2017-04-19,40,"SD_Clay","Plot7",2017,0.346
2017-04-19,45,"SD_Clay","Plot7",2017,0.314
2017-04-19,60,"SD_Clay","Plot7",2017,0.451
2017-04-19,75,"SD_Clay","Plot7",2017,0.337
2017-04-19,100,"SD_Clay","Plot7",2017,0.433
2017-04-19,105,"SD_Clay","Plot7",2017,0.427
2017-04-20,10,"SD_Clay","Plot7",2017,0.304
2017-04-20,15,"SD_Clay","Plot7",2017,0.314
2017-04-20,20,"SD_Clay","Plot7",2017,0.324
2017-04-20,40,"SD_Clay","Plot7",2017,0.361
2017-04-20,45,"SD_Clay","Plot7",2017,0.322
2017-04-20,60,"SD_Clay","Plot7",2017,0.463
2017-04-20,75,"SD_Clay","Plot7",2017,0.392
2017-04-20,100,"SD_Clay","Plot7",2017,0.438
2017-04-20,105,"SD_Clay","Plot7",2017,0.434
2017-04-21,10,"SD_Clay","Plot7",2017,0.301
2017-04-21,15,"SD_Clay","Plot7",2017,0.292
2017-04-21,20,"SD_Clay","Plot7",2017,0.316
2017-04-21,40,"SD_Clay","Plot7",2017,0.329
2017-04-21,45,"SD_Clay","Plot7",2017,0.308
2017-04-21,60,"SD_Clay","Plot7",2017,0.446
2017-04-21,75,"SD_Clay","Plot7",2017,0.33
2017-04-21,100,"SD_Clay","Plot7",2017,0.436
2017-04-21,105,"SD_Clay","Plot7",2017,0.431
2017-04-22,10,"SD_Clay","Plot7",2017,0.3
2017-04-22,15,"SD_Clay","Plot7",2017,0.289
2017-04-22,20,"SD_Clay","Plot7",2017,0.315
2017-04-22,40,"SD_Clay","Plot7",2017,0.325
2017-04-22,45,"SD_Clay","Plot7",2017,0.308
2017-04-22,60,"SD_Clay","Plot7",2017,0.442
2017-04-22,75,"SD_Clay","Plot7",2017,0.301
2017-04-22,100,"SD_Clay","Plot7",2017,0.432
2017-04-22,105,"SD_Clay","Plot7",2017,0.431
2017-04-23,10,"SD_Clay","Plot7",2017,0.299
2017-04-23,15,"SD_Clay","Plot7",2017,0.288
2017-04-23,20,"SD_Clay","Plot7",2017,0.314
2017-04-23,40,"SD_Clay","Plot7",2017,0.323
2017-04-23,45,"SD_Clay","Plot7",2017,0.307
2017-04-23,60,"SD_Clay","Plot7",2017,0.439
2017-04-23,75,"SD_Clay","Plot7",2017,0.3
2017-04-23,100,"SD_Clay","Plot7",2017,0.427
2017-04-23,105,"SD_Clay","Plot7",2017,0.43
2017-04-24,10,"SD_Clay","Plot7",2017,0.299
2017-04-24,15,"SD_Clay","Plot7",2017,0.287
2017-04-24,20,"SD_Clay","Plot7",2017,0.314
2017-04-24,40,"SD_Clay","Plot7",2017,0.321
2017-04-24,45,"SD_Clay","Plot7",2017,0.307
2017-04-24,60,"SD_Clay","Plot7",2017,0.434
2017-04-24,75,"SD_Clay","Plot7",2017,0.3
2017-04-24,100,"SD_Clay","Plot7",2017,0.424
2017-04-24,105,"SD_Clay","Plot7",2017,0.426
2017-04-25,10,"SD_Clay","Plot7",2017,0.298
2017-04-25,15,"SD_Clay","Plot7",2017,0.287
2017-04-25,20,"SD_Clay","Plot7",2017,0.313
2017-04-25,40,"SD_Clay","Plot7",2017,0.32
2017-04-25,45,"SD_Clay","Plot7",2017,0.307
2017-04-25,60,"SD_Clay","Plot7",2017,0.43
2017-04-25,75,"SD_Clay","Plot7",2017,0.3
2017-04-25,100,"SD_Clay","Plot7",2017,0.421
2017-04-25,105,"SD_Clay","Plot7",2017,0.418
2017-04-26,10,"SD_Clay","Plot7",2017,0.297
2017-04-26,15,"SD_Clay","Plot7",2017,0.288
2017-04-26,20,"SD_Clay","Plot7",2017,0.312
2017-04-26,40,"SD_Clay","Plot7",2017,0.32
2017-04-26,45,"SD_Clay","Plot7",2017,0.307
2017-04-26,60,"SD_Clay","Plot7",2017,0.431
2017-04-26,75,"SD_Clay","Plot7",2017,0.3
2017-04-26,100,"SD_Clay","Plot7",2017,0.421
2017-04-26,105,"SD_Clay","Plot7",2017,0.426
2017-04-27,10,"SD_Clay","Plot7",2017,0.296
2017-04-27,15,"SD_Clay","Plot7",2017,0.285
2017-04-27,20,"SD_Clay","Plot7",2017,0.311
2017-04-27,40,"SD_Clay","Plot7",2017,0.319
2017-04-27,45,"SD_Clay","Plot7",2017,0.307
2017-04-27,60,"SD_Clay","Plot7",2017,0.428
2017-04-27,75,"SD_Clay","Plot7",2017,0.3
2017-04-27,100,"SD_Clay","Plot7",2017,0.421
2017-04-27,105,"SD_Clay","Plot7",2017,0.419
2017-04-28,10,"SD_Clay","Plot7",2017,0.296
2017-04-28,15,"SD_Clay","Plot7",2017,0.284
2017-04-28,20,"SD_Clay","Plot7",2017,0.311
2017-04-28,40,"SD_Clay","Plot7",2017,0.317
2017-04-28,45,"SD_Clay","Plot7",2017,0.307
2017-04-28,60,"SD_Clay","Plot7",2017,0.425
2017-04-28,75,"SD_Clay","Plot7",2017,0.3
2017-04-28,100,"SD_Clay","Plot7",2017,0.42
2017-04-28,105,"SD_Clay","Plot7",2017,0.415
2017-04-29,10,"SD_Clay","Plot7",2017,0.296
2017-04-29,15,"SD_Clay","Plot7",2017,0.283
2017-04-29,20,"SD_Clay","Plot7",2017,0.31
2017-04-29,40,"SD_Clay","Plot7",2017,0.316
2017-04-29,45,"SD_Clay","Plot7",2017,0.307
2017-04-29,60,"SD_Clay","Plot7",2017,0.422
2017-04-29,75,"SD_Clay","Plot7",2017,0.3
2017-04-29,100,"SD_Clay","Plot7",2017,0.419
2017-04-29,105,"SD_Clay","Plot7",2017,0.413
2017-04-30,10,"SD_Clay","Plot7",2017,0.306
2017-04-30,15,"SD_Clay","Plot7",2017,0.295
2017-04-30,20,"SD_Clay","Plot7",2017,0.317
2017-04-30,40,"SD_Clay","Plot7",2017,0.328
2017-04-30,45,"SD_Clay","Plot7",2017,0.311
2017-04-30,60,"SD_Clay","Plot7",2017,0.43
2017-04-30,75,"SD_Clay","Plot7",2017,0.33
2017-04-30,100,"SD_Clay","Plot7",2017,0.424
2017-04-30,105,"SD_Clay","Plot7",2017,0.417
2017-05-01,10,"SD_Clay","Plot7",2017,0.365
2017-05-01,15,"SD_Clay","Plot7",2017,0.321
2017-05-01,20,"SD_Clay","Plot7",2017,0.349
2017-05-01,40,"SD_Clay","Plot7",2017,0.378
2017-05-01,45,"SD_Clay","Plot7",2017,0.326
2017-05-01,60,"SD_Clay","Plot7",2017,0.462
2017-05-01,75,"SD_Clay","Plot7",2017,0.407
2017-05-01,100,"SD_Clay","Plot7",2017,0.439
2017-05-01,105,"SD_Clay","Plot7",2017,0.432
2017-05-02,10,"SD_Clay","Plot7",2017,0.369
2017-05-02,15,"SD_Clay","Plot7",2017,0.321
2017-05-02,20,"SD_Clay","Plot7",2017,0.347
2017-05-02,40,"SD_Clay","Plot7",2017,0.375
2017-05-02,45,"SD_Clay","Plot7",2017,0.327
2017-05-02,60,"SD_Clay","Plot7",2017,0.461
2017-05-02,75,"SD_Clay","Plot7",2017,0.41
2017-05-02,100,"SD_Clay","Plot7",2017,0.439
2017-05-02,105,"SD_Clay","Plot7",2017,0.434
2017-05-03,10,"SD_Clay","Plot7",2017,0.375
2017-05-03,15,"SD_Clay","Plot7",2017,0.323
2017-05-03,20,"SD_Clay","Plot7",2017,0.347
2017-05-03,40,"SD_Clay","Plot7",2017,0.376
2017-05-03,45,"SD_Clay","Plot7",2017,0.329
2017-05-03,60,"SD_Clay","Plot7",2017,0.462
2017-05-03,75,"SD_Clay","Plot7",2017,0.416
2017-05-03,100,"SD_Clay","Plot7",2017,0.437
2017-05-03,105,"SD_Clay","Plot7",2017,0.438
2017-05-04,10,"SD_Clay","Plot7",2017,0.377
2017-05-04,15,"SD_Clay","Plot7",2017,0.324
2017-05-04,20,"SD_Clay","Plot7",2017,0.346
2017-05-04,40,"SD_Clay","Plot7",2017,0.376
2017-05-04,45,"SD_Clay","Plot7",2017,0.33
2017-05-04,60,"SD_Clay","Plot7",2017,0.466
2017-05-04,75,"SD_Clay","Plot7",2017,0.428
2017-05-04,100,"SD_Clay","Plot7",2017,0.438
2017-05-04,105,"SD_Clay","Plot7",2017,0.451
2017-05-05,10,"SD_Clay","Plot7",2017,0.314
2017-05-05,15,"SD_Clay","Plot7",2017,0.308
2017-05-05,20,"SD_Clay","Plot7",2017,0.328
2017-05-05,40,"SD_Clay","Plot7",2017,0.355
2017-05-05,45,"SD_Clay","Plot7",2017,0.314
2017-05-05,60,"SD_Clay","Plot7",2017,0.466
2017-05-05,75,"SD_Clay","Plot7",2017,0.385
2017-05-05,100,"SD_Clay","Plot7",2017,0.439
2017-05-05,105,"SD_Clay","Plot7",2017,0.461
2017-05-06,10,"SD_Clay","Plot7",2017,0.302
2017-05-06,15,"SD_Clay","Plot7",2017,0.296
2017-05-06,20,"SD_Clay","Plot7",2017,0.317
2017-05-06,40,"SD_Clay","Plot7",2017,0.328
2017-05-06,45,"SD_Clay","Plot7",2017,0.309
2017-05-06,60,"SD_Clay","Plot7",2017,0.45
2017-05-06,75,"SD_Clay","Plot7",2017,0.303
2017-05-06,100,"SD_Clay","Plot7",2017,0.438
2017-05-06,105,"SD_Clay","Plot7",2017,0.45
